"target_kind","issue","source","line","target","resolved_target","syntax","link_text_or_alt","mapped_from","candidates"
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-compute-profile.md","81","../../cloud-management-v2-setup/task/disco-datacntrs-in-srv-acct-1.md","markdown/cloud-management-v2-setup/task/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-os-profile.md","79","add-credential-to-template-type-1.md","markdown/it-operations-management/cloud-configuration-governance/add-credential-to-template-type-1.md","markdown-link","Add credentials to an image template","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-policy-script.md","161","add-tag-for-policy-1.md","markdown/it-operations-management/cloud-configuration-governance/add-tag-for-policy-1.md","markdown-link","Example policy action script that tags resources","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/expressions-cloud-mgt.md","166","../task/create-policy-script-1.md","markdown/it-operations-management/task/create-policy-script-1.md","markdown-link","Create a policy action script","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/gcp-add-service-account-cloud-mgt.md","62","gcp-create-creds-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/gcp-create-creds-cloud-mgt-1.md","markdown-link","Specify the credentials that CSC Terraform Connector uses to access Google Cloud Platform data","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/gcp-first-cld-and-srvc-accts.md","53","gcp-create-creds-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/gcp-create-creds-cloud-mgt-1.md","markdown-link","Specify the credentials that CSC Terraform Connector uses to access Google Cloud Platform data","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/gcp-first-cld-and-srvc-accts.md","81","disco-datacntrs-in-srv-acct-1.md","markdown/it-operations-management/cloud-configuration-governance/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/gcp-first-cld-and-srvc-accts.md","82","set-capacity-limits-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/set-capacity-limits-cloud-mgt-1.md","markdown-link","Set capacity limits on user requests for resources","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","55","../task/create-action-on-bp-provision-1.md","markdown/it-operations-management/task/create-action-on-bp-provision-1.md","markdown-link","Create an action for an 'on Blueprint provision' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","84","../task/create-action-on-approval-1.md","markdown/it-operations-management/task/create-action-on-approval-1.md","markdown-link","Create an action for an approval policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","101","../task/create-action-on-cat-item-launch-1.md","markdown/it-operations-management/task/create-action-on-cat-item-launch-1.md","markdown-link","Create an action for an 'on Catalog item launch' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","118","../task/create-action-on-cat-item-request-1.md","markdown/it-operations-management/task/create-action-on-cat-item-request-1.md","markdown-link","Create an action for an 'on Catalog item request start/end' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","135","../task/create-action-on-cat-item-request-1.md","markdown/it-operations-management/task/create-action-on-cat-item-request-1.md","markdown-link","Create an action for an 'on Catalog item request start/end' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","148","../task/create-action-on-lease-end-1.md","markdown/it-operations-management/task/create-action-on-lease-end-1.md","markdown-link","Create an action for an 'on Lease end' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","163","../task/create-action-on-resrce-op-launch-1.md","markdown/it-operations-management/task/create-action-on-resrce-op-launch-1.md","markdown-link","Create an action for an 'on Resource operation launch' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","178","../task/create-action-on-resrce-op-reqst-1.md","markdown/it-operations-management/task/create-action-on-resrce-op-reqst-1.md","markdown-link","Create an action for an 'on Resource operation request start/end' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","193","../task/create-action-on-resrce-op-reqst-1.md","markdown/it-operations-management/task/create-action-on-resrce-op-reqst-1.md","markdown-link","Create an action for an 'on Resource operation request start/end' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/policy-triggers-cloud-mgt.md","208","../task/create-action-on-resource-op-1.md","markdown/it-operations-management/task/create-action-on-resource-op-1.md","markdown-link","Create an action for an 'on Resource operation' policy","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/set-capacity-limits-cloud-mgt.md","27","../../cloud-management-v2/concept/quotas-1.md","markdown/cloud-management-v2/concept/quotas-1.md","markdown-link","Quotas and resource order controls","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/vmware-cloud-accts-cloud-mgt.md","36","disco-datacntrs-in-srv-acct-1.md","markdown/it-operations-management/cloud-configuration-governance/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/vmware-cloud-accts-cloud-mgt.md","46","disco-datacntrs-in-srv-acct-1.md","markdown/it-operations-management/cloud-configuration-governance/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/vmware-cloud-accts-cloud-mgt.md","47","set-capacity-limits-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/set-capacity-limits-cloud-mgt-1.md","markdown-link","Set capacity limits on user requests for resources","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/hla-reference.md","42","hla-connector-config-fields.md","markdown/it-operations-management/health-log-analytics/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/il-connector-hla-aws-s3-fields.md","297","../concept/hla-connector-config-fields.md","markdown/it-operations-management/concept/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/il-connector-hla-azure-la-fields.md","266","../concept/hla-connector-config-fields.md","markdown/it-operations-management/concept/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/il-connector-hla-cloudwatch-fields.md","265","../concept/hla-connector-config-fields.md","markdown/it-operations-management/concept/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/il-connector-hla-cribl-fields.md","163","../concept/hla-connector-config-fields.md","markdown/it-operations-management/concept/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/il-connector-hla-edgedelta-rest-fields.md","86","../concept/hla-connector-config-fields.md","markdown/it-operations-management/concept/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/il-connector-hla-edgedelta-tcp-fields.md","179","../concept/hla-connector-config-fields.md","markdown/it-operations-management/concept/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
"markdown","missing target file","markdown/it-operations-management/health-log-analytics/il-connector-hla-elastic-fields.md","399","../concept/hla-connector-config-fields.md","markdown/it-operations-management/concept/hla-connector-config-fields.md","markdown-link","Integration configuration fields","",""
