"confidence","candidate_score","issue","source","source_line","original_target","suggested_target","resolved_target","requested_anchor","target_file","link_text","candidate_anchor","candidate_label","candidate_type","candidate_line","anchor_count","reasons","second_candidate","second_score"
"low","65","missing target anchor","markdown/it-business-management/project-workspace/create-compare-baselines-pws.md","20","using-financials-prj-wrkspc.md#section_bkp_g2l_2zb","using-financials-prj-wrkspc.md#how-actuals-planned-and-eac-are-compared-between-two-baselines-captured-at-different-timestamps","markdown/it-business-management/project-workspace/using-financials-prj-wrkspc.md#section_bkp_g2l_2zb","section_bkp_g2l_2zb","markdown/it-business-management/project-workspace/using-financials-prj-wrkspc.md","financial baselines","how-actuals-planned-and-eac-are-compared-between-two-baselines-captured-at-different-timestamps","How actuals, planned, and EAC are compared between two baselines captured at different timestamps","h2","211","10","link/candidate token overlap 0.50","managing-financials-for-your-projects","0"
"none","0","missing target anchor","markdown/it-business-management/project-workspace/using-financials-prj-wrkspc.md","148","../scenario-planning-in-spw/create-compare-baselines.md#ol_tgp_v2k_2zb","","markdown/it-business-management/scenario-planning-in-spw/create-compare-baselines.md#ol_tgp_v2k_2zb","ol_tgp_v2k_2zb","markdown/it-business-management/scenario-planning-in-spw/create-compare-baselines.md","Create a baseline","","","","","8","","before-you-begin","0"
"low","65","missing target anchor","markdown/it-business-management/resource-management/rsrc-plans-rsrc-asgmnts.md","104","../project-management/planning-attributes.md#table_f1y_wvh_wwb","../project-management/planning-attributes.md#using-the-planning-attributes","markdown/it-business-management/project-management/planning-attributes.md#table_f1y_wvh_wwb","table_f1y_wvh_wwb","markdown/it-business-management/project-management/planning-attributes.md","planning attributes enabled for financials","using-the-planning-attributes","Using the Planning attributes","h1","14","2","link/candidate token overlap 0.50","table_yks_wgm_vwb","0"
"low","65","missing target anchor","markdown/it-business-management/scenario-planning-in-spw/create-planning-item-dependencies-in-a-roadmap.md","27","roadmap-planning-overview.md#section_spl_34r_1tb","roadmap-planning-overview.md#milestones-on-the-roadmap","markdown/it-business-management/scenario-planning-in-spw/roadmap-planning-overview.md#section_spl_34r_1tb","section_spl_34r_1tb","markdown/it-business-management/scenario-planning-in-spw/roadmap-planning-overview.md","Learn more about dependencies in the roadmap","milestones-on-the-roadmap","Milestones on the roadmap","h2","62","9","link/candidate token overlap 0.50","roadmaps-in-strategic-planning","0"
"none","0","missing target anchor","markdown/it-business-management/scenario-planning-in-spw/using-financials-spw.md","150","create-compare-baselines.md#ol_tgp_v2k_2zb","","markdown/it-business-management/scenario-planning-in-spw/create-compare-baselines.md#ol_tgp_v2k_2zb","ol_tgp_v2k_2zb","markdown/it-business-management/scenario-planning-in-spw/create-compare-baselines.md","Create a baseline","","","","","8","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/agent-client-collector/acc-enable-log-monitoring-linux.md","49","acc-enable-log-monitoring-linux.md#log-file","","markdown/it-operations-management/agent-client-collector/acc-enable-log-monitoring-linux.md#log-file","log-file","markdown/it-operations-management/agent-client-collector/acc-enable-log-monitoring-linux.md","4","","","","","3","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/agent-client-collector/acc-enable-log-monitoring-linux.md","49","acc-enable-log-monitoring-linux.md#string","","markdown/it-operations-management/agent-client-collector/acc-enable-log-monitoring-linux.md#string","string","markdown/it-operations-management/agent-client-collector/acc-enable-log-monitoring-linux.md","5","","","","","3","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/agent-client-collector/acc-log-analytics-policies-checks.md","258","acc-log-analytics-policies-checks.md#section_twh_3vd_nzb","","markdown/it-operations-management/agent-client-collector/acc-log-analytics-policies-checks.md#section_twh_3vd_nzb","section_twh_3vd_nzb","markdown/it-operations-management/agent-client-collector/acc-log-analytics-policies-checks.md","Environment variables","","","","","4","","default-acc-l-policies","0"
"none","0","missing target anchor","markdown/it-operations-management/agent-client-collector/acc-oneliner-install.md","75","acc-oneliner-install.md#command","","markdown/it-operations-management/agent-client-collector/acc-oneliner-install.md#command","command","markdown/it-operations-management/agent-client-collector/acc-oneliner-install.md","2","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/aws-trusted-credential-less.md","61","aws-trusted-credential-less.md#create-IAM-role-trusting-account","","markdown/it-operations-management/aws-trusted-credential-less.md#create-IAM-role-trusting-account","create-IAM-role-trusting-account","markdown/it-operations-management/aws-trusted-credential-less.md","1.b","","","","","11","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/aws-trusted-credential-less.md","74","aws-trusted-credential-less.md#create-IAM-role-trusting-account","","markdown/it-operations-management/aws-trusted-credential-less.md#create-IAM-role-trusting-account","create-IAM-role-trusting-account","markdown/it-operations-management/aws-trusted-credential-less.md","1.b","","","","","11","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/aws-trusted-credential-less.md","79","aws-trusted-credential-less.md#create-role-trusted-account","","markdown/it-operations-management/aws-trusted-credential-less.md#create-role-trusted-account","create-role-trusted-account","markdown/it-operations-management/aws-trusted-credential-less.md","2.b","","","","","11","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/cloud-configuration-governance/discover-terraform-config-installables-vcs-workspaces.md","78","discover-terraform-config-installables-vcs-workspaces.md#cpg-tf-connector-find-vcs-repo-branches","","markdown/it-operations-management/cloud-configuration-governance/discover-terraform-config-installables-vcs-workspaces.md#cpg-tf-connector-find-vcs-repo-branches","cpg-tf-connector-find-vcs-repo-branches","markdown/it-operations-management/cloud-configuration-governance/discover-terraform-config-installables-vcs-workspaces.md","5.d","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/discovery-and-service-mapping-patterns/add-related-cis-to-the-main-ci-pattern.md","25","t_CreateCITypeForSM.md#configure-ci-related-items","","markdown/it-operations-management/discovery-and-service-mapping-patterns/t_CreateCITypeForSM.md#configure-ci-related-items","configure-ci-related-items","markdown/it-operations-management/discovery-and-service-mapping-patterns/t_CreateCITypeForSM.md","Configure references to other CIs or non-CIs as related items for the CI type","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-operations-management/discovery-and-service-mapping-patterns/azure-cloud-discovery-patterns.md","179","azure-cloud-discovery-patterns.md#resources-azure-sql-managed-instance-license","","markdown/it-operations-management/discovery-and-service-mapping-patterns/azure-cloud-discovery-patterns.md#resources-azure-sql-managed-instance-license","resources-azure-sql-managed-instance-license","markdown/it-operations-management/discovery-and-service-mapping-patterns/azure-cloud-discovery-patterns.md","Resources discovered using the Azure DataBase (LP) pattern extension: Azure SQL Managed Instance license","","","","","18","","request-new-or-enhanced-patterns-on-the-servicenow-store","0"
"low","65","missing target anchor","markdown/it-operations-management/discovery-and-service-mapping-patterns/azure-cloud-discovery-patterns.md","181","azure-cloud-discovery-patterns.md#relationships-azure-sql-managed-instance-license","azure-cloud-discovery-patterns.md#ci-relationships","markdown/it-operations-management/discovery-and-service-mapping-patterns/azure-cloud-discovery-patterns.md#relationships-azure-sql-managed-instance-license","relationships-azure-sql-managed-instance-license","markdown/it-operations-management/discovery-and-service-mapping-patterns/azure-cloud-discovery-patterns.md","Relationships discovered using the Azure DataBase (LP) pattern extension: Azure SQL Managed Instance license","ci-relationships","CI relationships","h2","707","18","link/candidate token overlap 0.50","microsoft-azure-cloud-discovery-using-patterns","0"
"none","0","missing target anchor","markdown/it-operations-management/discovery-and-service-mapping-patterns/cassandra-discovery.md","34","../service-mapping/r_NonSudoCommands.md#table_dxn_bml_mmb","","markdown/it-operations-management/service-mapping/r_NonSudoCommands.md#table_dxn_bml_mmb","table_dxn_bml_mmb","markdown/it-operations-management/service-mapping/r_NonSudoCommands.md","Cassandra (for UNIX)","","","","","42","","operating-systems","0"
"none","0","missing target anchor","markdown/it-operations-management/discovery-and-service-mapping-patterns/create-alias-api-key-cred-fortinet.md","20","fortinet-fw-vdoms-rest-discovery.md#create-fortinet-api-token","","markdown/it-operations-management/discovery-and-service-mapping-patterns/fortinet-fw-vdoms-rest-discovery.md#create-fortinet-api-token","create-fortinet-api-token","markdown/it-operations-management/discovery-and-service-mapping-patterns/fortinet-fw-vdoms-rest-discovery.md","Create API Token","","","","","6","","request-apps-on-the-store","0"
